MO,Day,YR,Datetime,DBT,Rhum,Consumed Industrial,Total Consumed,Consumed Residential,Consumed Commercial,Datacenter Contribution (MW),Datacenter Total (MW),Datacenter Cooling (MW),Datacenter Water Gallons
72,312,48528,3/13/20223/13/20223/13/20223/13/20223/13/20223/13/20223/13/20223/13/20223/13/20223/13/20223/13/20223/13/20223/13/20223/13/20223/13/20223/13/20223/13/20223/13/20223/13/20223/13/20223/13/20223/13/20223/13/20223/13/2022,947,888.46126421,68160.2078844,353707.95901,152285.983708,133261.767423,373251.8755902555,19543.916580255504,219.11658025550528,6003708.030894271
72,336,48528,3/14/20223/14/20223/14/20223/14/20223/14/20223/14/20223/14/20223/14/20223/14/20223/14/20223/14/20223/14/20223/14/20223/14/20223/14/20223/14/20223/14/20223/14/20223/14/20223/14/20223/14/20223/14/20223/14/20223/14/2022,1279,819.72331174,84518.203197,340071.28055,122855.065078,132698.012292,359622.380939948,19551.100389948027,226.30038994802928,6028851.3648181055
72,360,48528,3/15/20223/15/20223/15/20223/15/20223/15/20223/15/20223/15/20223/15/20223/15/20223/15/20223/15/20223/15/20223/15/20223/15/20223/15/20223/15/20223/15/20223/15/20223/15/20223/15/20223/15/20223/15/20223/15/20223/15/2022,1385,1738.8059523900001,78710.913565,312836.54079,103882.03804,130243.589174,332438.337166515,19601.796376514987,276.99637651498836,6206287.317802463
72,384,48528,3/16/20223/16/20223/16/20223/16/20223/16/20223/16/20223/16/20223/16/20223/16/20223/16/20223/16/20223/16/20223/16/20223/16/20223/16/20223/16/20223/16/20223/16/20223/16/20223/16/20223/16/20223/16/20223/16/20223/16/2022,1331,2187.66748345,70443.8536059,305669.91101,107709.819164,127516.238243,325275.11131809274,19605.200308092717,280.4003080927183,6218201.078324517
72,408,48528,3/17/20223/17/20223/17/20223/17/20223/17/20223/17/20223/17/20223/17/20223/17/20223/17/20223/17/20223/17/20223/17/20223/17/20223/17/20223/17/20223/17/20223/17/20223/17/20223/17/20223/17/20223/17/20223/17/20223/17/2022,1455,1775.10194806,78757.296184,301647.88322,101335.43854,121555.148503,321256.2684611647,19608.385241164735,283.58524116473785,6229348.344076586
72,432,48528,3/18/20223/18/20223/18/20223/18/20223/18/20223/18/20223/18/20223/18/20223/18/20223/18/20223/18/20223/18/20223/18/20223/18/20223/18/20223/18/20223/18/20223/18/20223/18/20223/18/20223/18/20223/18/20223/18/20223/18/2022,1405,2028.81222958,81784.71520400001,303399.36701,96326.571704,125288.080119,323006.0655548303,19606.6985448303,281.89854483030166,6223444.906906059
72,456,48528,3/19/20223/19/20223/19/20223/19/20223/19/20223/19/20223/19/20223/19/20223/19/20223/19/20223/19/20223/19/20223/19/20223/19/20223/19/20223/19/20223/19/20223/19/20223/19/20223/19/20223/19/20223/19/20223/19/20223/19/2022,1411,1649.63181904,49918.0934421,273955.03752,88367.798022,135669.146074,293556.6115930596,19601.574073059623,276.7740730596241,6205509.255708688
72,480,48528,3/20/20223/20/20223/20/20223/20/20223/20/20223/20/20223/20/20223/20/20223/20/20223/20/20223/20/20223/20/20223/20/20223/20/20223/20/20223/20/20223/20/20223/20/20223/20/20223/20/20223/20/20223/20/20223/20/20223/20/2022,1353,1125.36499945,44628.5526641,274405.99623,101317.785395,128459.65816600001,293980.6124474772,19574.61621747716,249.81621747716173,6111156.761170069
72,504,48528,3/21/20223/21/20223/21/20223/21/20223/21/20223/21/20223/21/20223/21/20223/21/20223/21/20223/21/20223/21/20223/21/20223/21/20223/21/20223/21/20223/21/20223/21/20223/21/20223/21/20223/21/20223/21/20223/21/20223/21/2022,1491,852.3858339,81753.662514,304189.87099,100195.681962,122240.52651699999,323771.0382306087,19581.167240608702,256.36724060870245,6134085.342130462
72,528,48528,3/22/20223/22/20223/22/20223/22/20223/22/20223/22/20223/22/20223/22/20223/22/20223/22/20223/22/20223/22/20223/22/20223/22/20223/22/20223/22/20223/22/20223/22/20223/22/20223/22/20223/22/20223/22/20223/22/20223/22/2022,1574,1285.46083545,88392.653571,299739.40618,92726.595679,118620.156948,319350.3884049914,19610.98222499142,286.1822249914214,6238437.787469978
72,552,48528,3/23/20223/23/20223/23/20223/23/20223/23/20223/23/20223/23/20223/23/20223/23/20223/23/20223/23/20223/23/20223/23/20223/23/20223/23/20223/23/20223/23/20223/23/20223/23/20223/23/20223/23/20223/23/20223/23/20223/23/2022,1646,1763.80416551,100998.225973,304623.31218,86456.065373,117169.020838,324316.41272775247,19693.100547752467,368.3005477524667,6525851.917133638
72,576,48528,3/24/20223/24/20223/24/20223/24/20223/24/20223/24/20223/24/20223/24/20223/24/20223/24/20223/24/20223/24/20223/24/20223/24/20223/24/20223/24/20223/24/20223/24/20223/24/20223/24/20223/24/20223/24/20223/24/20223/24/2022,1390,1161.51121063,75666.762936,296688.37512,100110.128801,120911.483392,316274.21217689564,19585.837056895656,261.0370568956594,6150429.699134811
72,600,48528,3/25/20223/25/20223/25/20223/25/20223/25/20223/25/20223/25/20223/25/20223/25/20223/25/20223/25/20223/25/20223/25/20223/25/20223/25/20223/25/20223/25/20223/25/20223/25/20223/25/20223/25/20223/25/20223/25/20223/25/2022,1296,1240.02666571,64224.7326058,299492.6626,110598.48994099999,124669.440061,319062.47560345335,19569.813003453335,245.01300345333817,6094345.512086687
72,624,48528,3/26/20223/26/20223/26/20223/26/20223/26/20223/26/20223/26/20223/26/20223/26/20223/26/20223/26/20223/26/20223/26/20223/26/20223/26/20223/26/20223/26/20223/26/20223/26/20223/26/20223/26/20223/26/20223/26/20223/26/2022,1311,988.45083348,35219.0963101,282299.44083,107398.292742,139682.051771,301842.4870482964,19543.04621829637,218.24621829637329,6000661.764037309
72,648,48528,3/27/20223/27/20223/27/20223/27/20223/27/20223/27/20223/27/20223/27/20223/27/20223/27/20223/27/20223/27/20223/27/20223/27/20223/27/20223/27/20223/27/20223/27/20223/27/20223/27/20223/27/20223/27/20223/27/20223/27/2022,1304,734.5166645,35197.4797102,278624.62356,106572.530613,136854.613229,298174.98678555916,19550.363225559187,225.56322555919022,6026271.289457168
72,672,48528,3/28/20223/28/20223/28/20223/28/20223/28/20223/28/20223/28/20223/28/20223/28/20223/28/20223/28/20223/28/20223/28/20223/28/20223/28/20223/28/20223/28/20223/28/20223/28/20223/28/20223/28/20223/28/20223/28/20223/28/2022,1342,728.67500211,74064.17442,303400.17456,106262.585554,123073.414588,322959.67618219333,19559.50162219334,234.70162219334122,6058255.677676697
72,696,48528,3/29/20223/29/20223/29/20223/29/20223/29/20223/29/20223/29/20223/29/20223/29/20223/29/20223/29/20223/29/20223/29/20223/29/20223/29/20223/29/20223/29/20223/29/20223/29/20223/29/20223/29/20223/29/20223/29/20223/29/2022,1532,878.05833387,86487.107295,304853.20674,96487.851479,121878.247961,324434.69318853284,19581.486448532836,256.68644853283587,6135202.569864929
72,720,48528,3/30/20223/30/20223/30/20223/30/20223/30/20223/30/20223/30/20223/30/20223/30/20223/30/20223/30/20223/30/20223/30/20223/30/20223/30/20223/30/20223/30/20223/30/20223/30/20223/30/20223/30/20223/30/20223/30/20223/30/2022,1655,1373.8141652699999,94086.346083,306261.34316,91204.668396,120970.328675,325879.0700466381,19617.72688663809,292.9268866380922,6262044.103233326
72,744,48528,3/31/20223/31/20223/31/20223/31/20223/31/20223/31/20223/31/20223/31/20223/31/20223/31/20223/31/20223/31/20223/31/20223/31/20223/31/20223/31/20223/31/20223/31/20223/31/20223/31/20223/31/20223/31/20223/31/20223/31/2022,1534,1414.60908126,96644.757421,305236.00147,91311.76134699999,117279.482707,324844.8386235974,19608.83715359742,284.03715359742125,6230930.037590978
96,24,48528,4/1/20224/1/20224/1/20224/1/20224/1/20224/1/20224/1/20224/1/20224/1/20224/1/20224/1/20224/1/20224/1/20224/1/20224/1/20224/1/20224/1/20224/1/20224/1/20224/1/20224/1/20224/1/20224/1/20224/1/2022,1348,1212.92666785,68984.77263200001,290015.82152,101479.323831,119551.725055,309594.50628783926,19578.684767839255,253.88476783925654,6125396.687437401
96,48,48528,4/2/20224/2/20224/2/20224/2/20224/2/20224/2/20224/2/20224/2/20224/2/20224/2/20224/2/20224/2/20224/2/20224/2/20224/2/20224/2/20224/2/20224/2/20224/2/20224/2/20224/2/20224/2/20224/2/20224/2/2022,1378,1158.33916696,42692.7539964,272901.14103,97045.093481,133163.293578,292480.0660016572,19578.924971657223,254.12497165722561,6126237.400800292
96,72,48528,4/3/20224/3/20224/3/20224/3/20224/3/20224/3/20224/3/20224/3/20224/3/20224/3/20224/3/20224/3/20224/3/20224/3/20224/3/20224/3/20224/3/20224/3/20224/3/20224/3/20224/3/20224/3/20224/3/20224/3/2022,1435,1015.12499874,46896.2270999,267818.27536,91722.696356,129199.3519,287405.0190550604,19586.74369506038,261.9436950603804,6153602.932711335
96,96,48528,4/4/20224/4/20224/4/20224/4/20224/4/20224/4/20224/4/20224/4/20224/4/20224/4/20224/4/20224/4/20224/4/20224/4/20224/4/20224/4/20224/4/20224/4/20224/4/20224/4/20224/4/20224/4/20224/4/20224/4/2022,1535,799.33613785,82498.929314,298681.47201,97373.30694,118809.235764,318262.2887286211,19580.816718621067,256.0167186210666,6132858.515173736
96,120,48528,4/5/20224/5/20224/5/20224/5/20224/5/20224/5/20224/5/20224/5/20224/5/20224/5/20224/5/20224/5/20224/5/20224/5/20224/5/20224/5/20224/5/20224/5/20224/5/20224/5/20224/5/20224/5/20224/5/20224/5/2022,1458,1825.35250026,88026.068389,301060.0999,90894.39984499999,122139.63168,320670.1653611787,19610.065461178703,285.2654611787043,6235229.114125469
96,144,48528,4/6/20224/6/20224/6/20224/6/20224/6/20224/6/20224/6/20224/6/20224/6/20224/6/20224/6/20224/6/20224/6/20224/6/20224/6/20224/6/20224/6/20224/6/20224/6/20224/6/20224/6/20224/6/20224/6/20224/6/2022,1563,2228.83333077,100165.11904800001,305318.91119,86285.104827,118868.687299,325025.26905414846,19706.35786414849,381.5578641484917,6572252.524519726
96,168,48528,4/7/20224/7/20224/7/20224/7/20224/7/20224/7/20224/7/20224/7/20224/7/20224/7/20224/7/20224/7/20224/7/20224/7/20224/7/20224/7/20224/7/20224/7/20224/7/20224/7/20224/7/20224/7/20224/7/20224/7/2022,1456,1287.10416573,84309.7914331,296693.88883,92636.257236,119747.840144,316293.8703983512,19599.981568351206,275.18156835120567,6199935.489229224
96,192,48528,4/8/20224/8/20224/8/20224/8/20224/8/20224/8/20224/8/20224/8/20224/8/20224/8/20224/8/20224/8/20224/8/20224/8/20224/8/20224/8/20224/8/20224/8/20224/8/20224/8/20224/8/20224/8/20224/8/20224/8/2022,1212,1252.2583341700001,57994.8205909,299410.38874,118730.434054,122685.134077,318952.22653867933,19541.83779867931,217.0377986793118,5996432.295377594
96,216,48528,4/9/20224/9/20224/9/20224/9/20224/9/20224/9/20224/9/20224/9/20224/9/20224/9/20224/9/20224/9/20224/9/20224/9/20224/9/20224/9/20224/9/20224/9/20224/9/20224/9/20224/9/20224/9/20224/9/20224/9/2022,1150,1256.20249746,32706.731854,301522.01644,130408.746309,138406.538273,321061.41597144137,19539.399531441377,214.59953144137756,5987898.360044824
96,240,48528,4/10/20224/10/20224/10/20224/10/20224/10/20224/10/20224/10/20224/10/20224/10/20224/10/20224/10/20224/10/20224/10/20224/10/20224/10/20224/10/20224/10/20224/10/20224/10/20224/10/20224/10/20224/10/20224/10/20224/10/2022,1440,973.62666716,53799.1864016,287518.3307,103239.653643,130479.49066899999,307094.9740620212,19576.6433620212,251.84336202120218,6118251.767074211
96,264,48528,4/11/20224/11/20224/11/20224/11/20224/11/20224/11/20224/11/20224/11/20224/11/20224/11/20224/11/20224/11/20224/11/20224/11/20224/11/20224/11/20224/11/20224/11/20224/11/20224/11/20224/11/20224/11/20224/11/20224/11/2022,1533,1301.16666699,91846.448694,297410.686758,88612.9976456,116951.240421,317016.13154050976,19605.444782509752,280.64478250975367,6219056.738784141
96,288,48528,4/12/20224/12/20224/12/20224/12/20224/12/20224/12/20224/12/20224/12/20224/12/20224/12/20224/12/20224/12/20224/12/20224/12/20224/12/20224/12/20224/12/20224/12/20224/12/20224/12/20224/12/20224/12/20224/12/20224/12/2022,1715,1378.02931678,102497.490172,310559.59182,88013.08485500001,120049.01680499999,330235.1457839658,19675.553963965805,350.7539639658071,6464438.87388033
96,312,48528,4/13/20224/13/20224/13/20224/13/20224/13/20224/13/20224/13/20224/13/20224/13/20224/13/20224/13/20224/13/20224/13/20224/13/20224/13/20224/13/20224/13/20224/13/20224/13/20224/13/20224/13/20224/13/20224/13/20224/13/2022,1689,1623.27500214,105355.95133,311313.41736,90484.246532,115473.219491,331011.48977526143,19698.07241526141,373.2724152614105,6543253.453414941
96,336,48528,4/14/20224/14/20224/14/20224/14/20224/14/20224/14/20224/14/20224/14/20224/14/20224/14/20224/14/20224/14/20224/14/20224/14/20224/14/20224/14/20224/14/20224/14/20224/14/20224/14/20224/14/20224/14/20224/14/20224/14/2022,1625,1496.59749984,103112.913065,309084.69223,87892.905743,118078.873437,328701.8572091881,19617.164979188103,292.36497918810375,6260077.427158367
96,360,48528,4/15/20224/15/20224/15/20224/15/20224/15/20224/15/20224/15/20224/15/20224/15/20224/15/20224/15/20224/15/20224/15/20224/15/20224/15/20224/15/20224/15/20224/15/20224/15/20224/15/20224/15/20224/15/20224/15/20224/15/2022,1595,863.33166708,85091.239546,289128.70953,89927.775478,114109.694474,308724.4454339189,19595.73590391889,270.9359039188904,6185075.66371612
96,384,48528,4/16/20224/16/20224/16/20224/16/20224/16/20224/16/20224/16/20224/16/20224/16/20224/16/20224/16/20224/16/20224/16/20224/16/20224/16/20224/16/20224/16/20224/16/20224/16/20224/16/20224/16/20224/16/20224/16/20224/16/2022,1567,1959.40249857,67714.189128,274869.854254,79940.093632,127215.57149,294556.0481912747,19686.19393727472,361.3939372747218,6501678.780461531
96,408,48528,4/17/20224/17/20224/17/20224/17/20224/17/20224/17/20224/17/20224/17/20224/17/20224/17/20224/17/20224/17/20224/17/20224/17/20224/17/20224/17/20224/17/20224/17/20224/17/20224/17/20224/17/20224/17/20224/17/20224/17/2022,1599,1884.9500017,68739.500945,273034.451662,79352.137512,124942.813223,292676.5526554714,19642.1009934714,317.30099347140083,6347353.477149907
96,432,48528,4/18/20224/18/20224/18/20224/18/20224/18/20224/18/20224/18/20224/18/20224/18/20224/18/20224/18/20224/18/20224/18/20224/18/20224/18/20224/18/20224/18/20224/18/20224/18/20224/18/20224/18/20224/18/20224/18/20224/18/2022,1482,1837.42333382,90749.4833496,298660.856375,90119.41070000001,117791.96231,318271.78078846156,19610.92441346159,286.1244134615924,6238235.447115577
96,456,48528,4/19/20224/19/20224/19/20224/19/20224/19/20224/19/20224/19/20224/19/20224/19/20224/19/20224/19/20224/19/20224/19/20224/19/20224/19/20224/19/20224/19/20224/19/20224/19/20224/19/20224/19/20224/19/20224/19/20224/19/2022,1261,1081.48000035,67064.86352869999,300988.63343,113219.018373,120704.751532,320539.0637771395,19550.430347139536,225.630347139537,6026506.2149883825
96,480,48528,4/20/20224/20/20224/20/20224/20/20224/20/20224/20/20224/20/20224/20/20224/20/20224/20/20224/20/20224/20/20224/20/20224/20/20224/20/20224/20/20224/20/20224/20/20224/20/20224/20/20224/20/20224/20/20224/20/20224/20/2022,1418,1103.69749877,78505.350999,303220.63837,103743.06753,120972.21984,322799.4899868349,19578.851616834883,254.05161683488384,6125980.658922097
96,504,48528,4/21/20224/21/20224/21/20224/21/20224/21/20224/21/20224/21/20224/21/20224/21/20224/21/20224/21/20224/21/20224/21/20224/21/20224/21/20224/21/20224/21/20224/21/20224/21/20224/21/20224/21/20224/21/20224/21/20224/21/2022,1589,1583.17750362,92098.693703,304794.80137,92834.281376,119861.826302,324421.0234489767,19626.222078976683,301.4220789766833,6291777.276418395
96,528,48528,4/22/20224/22/20224/22/20224/22/20224/22/20224/22/20224/22/20224/22/20224/22/20224/22/20224/22/20224/22/20224/22/20224/22/20224/22/20224/22/20224/22/20224/22/20224/22/20224/22/20224/22/20224/22/20224/22/20224/22/2022,1734,1381.51666831,103032.459302,312997.15587,89818.866459,120145.830116,332675.1229663191,19677.967096319084,353.16709631908395,6472884.837116798
96,552,48528,4/23/20224/23/20224/23/20224/23/20224/23/20224/23/20224/23/20224/23/20224/23/20224/23/20224/23/20224/23/20224/23/20224/23/20224/23/20224/23/20224/23/20224/23/20224/23/20224/23/20224/23/20224/23/20224/23/20224/23/2022,1743,1369.1066653,81452.486471,294107.70214,85192.8572573,127462.358404,313787.136782447,19679.434642446995,354.6346424469954,6478021.248564488
96,576,48528,4/24/20224/24/20224/24/20224/24/20224/24/20224/24/20224/24/20224/24/20224/24/20224/24/20224/24/20224/24/20224/24/20224/24/20224/24/20224/24/20224/24/20224/24/20224/24/20224/24/20224/24/20224/24/20224/24/20224/24/2022,1715,1490.6083358,80004.374408,294048.730501,84745.747448,129298.608651,313729.2755563945,19680.54505539445,355.7450553944504,6481907.69388058
96,600,48528,4/25/20224/25/20224/25/20224/25/20224/25/20224/25/20224/25/20224/25/20224/25/20224/25/20224/25/20224/25/20224/25/20224/25/20224/25/20224/25/20224/25/20224/25/20224/25/20224/25/20224/25/20224/25/20224/25/20224/25/2022,1807,1414.14749908,111070.095983,332889.40974,98282.44048800001,123536.87327,352616.70357496047,19727.293834960466,402.4938349604662,6645528.4223616365
96,624,48528,4/26/20224/26/20224/26/20224/26/20224/26/20224/26/20224/26/20224/26/20224/26/20224/26/20224/26/20224/26/20224/26/20224/26/20224/26/20224/26/20224/26/20224/26/20224/26/20224/26/20224/26/20224/26/20224/26/20224/26/2022,1564,1773.47643931,104195.216649,319990.846,93596.511665,122199.117686,339646.83015741373,19655.98415741371,331.18415741371047,6395944.550947991
96,648,48528,4/27/20224/27/20224/27/20224/27/20224/27/20224/27/20224/27/20224/27/20224/27/20224/27/20224/27/20224/27/20224/27/20224/27/20224/27/20224/27/20224/27/20224/27/20224/27/20224/27/20224/27/20224/27/20224/27/20224/27/2022,1501,1088.83749902,84427.757216,308212.09745,101813.222169,121971.118084,327803.7900286426,19591.692578642564,266.8925786425641,6170924.025248977
96,672,48528,4/28/20224/28/20224/28/20224/28/20224/28/20224/28/20224/28/20224/28/20224/28/20224/28/20224/28/20224/28/20224/28/20224/28/20224/28/20224/28/20224/28/20224/28/20224/28/20224/28/20224/28/20224/28/20224/28/20224/28/2022,1633,913.62166627,95917.990684,305199.6665,90402.478262,118879.197537,324805.05657726293,19605.390077262913,280.590077262915,6218865.270420206
96,696,48528,4/29/20224/29/20224/29/20224/29/20224/29/20224/29/20224/29/20224/29/20224/29/20224/29/20224/29/20224/29/20224/29/20224/29/20224/29/20224/29/20224/29/20224/29/20224/29/20224/29/20224/29/20224/29/20224/29/20224/29/2022,1686,1088.51416541,98552.614,304790.41739,88973.8067,117263.996695,324401.57058072154,19611.153190721558,286.3531907215607,6239036.167525466
96,720,48528,4/30/20224/30/20224/30/20224/30/20224/30/20224/30/20224/30/20224/30/20224/30/20224/30/20224/30/20224/30/20224/30/20224/30/20224/30/20224/30/20224/30/20224/30/20224/30/20224/30/20224/30/20224/30/20224/30/20224/30/2022,1719,1536.43583362,79636.685935,296624.352491,85322.999486,131664.667056,316337.85462746664,19713.502136466675,388.70213646667565,6597257.47763337
120,24,48528,5/1/20225/1/20225/1/20225/1/20225/1/20225/1/20225/1/20225/1/20225/1/20225/1/20225/1/20225/1/20225/1/20225/1/20225/1/20225/1/20225/1/20225/1/20225/1/20225/1/20225/1/20225/1/20225/1/20225/1/2022,1747,1743.50333533,84493.847316,302727.07172,89742.150893,128491.073508,322485.9468459471,19758.875125947117,434.0751259471173,6756062.940814916
120,48,48528,5/2/20225/2/20225/2/20225/2/20225/2/20225/2/20225/2/20225/2/20225/2/20225/2/20225/2/20225/2/20225/2/20225/2/20225/2/20225/2/20225/2/20225/2/20225/2/20225/2/20225/2/20225/2/20225/2/20225/2/2022,1832,1603.93499377,117742.629704,353347.10266,104662.917063,130941.555883,373128.8610507354,19781.75839073542,456.9583907354235,6836154.367573988
120,72,48528,5/3/20225/3/20225/3/20225/3/20225/3/20225/3/20225/3/20225/3/20225/3/20225/3/20225/3/20225/3/20225/3/20225/3/20225/3/20225/3/20225/3/20225/3/20225/3/20225/3/20225/3/20225/3/20225/3/20225/3/2022,1857,1487.58943514,121050.260906,363659.59892,109151.71778,133457.620238,383448.6469589531,19789.0480389531,464.2480389531008,6861668.136335859
120,96,48528,5/4/20225/4/20225/4/20225/4/20225/4/20225/4/20225/4/20225/4/20225/4/20225/4/20225/4/20225/4/20225/4/20225/4/20225/4/20225/4/20225/4/20225/4/20225/4/20225/4/20225/4/20225/4/20225/4/20225/4/2022,1791,1825.30833181,121659.870086,363311.13806,106528.870552,135122.397438,383081.0812478234,19769.94318782339,445.14318782339456,6794801.157381887
120,120,48528,5/5/20225/5/20225/5/20225/5/20225/5/20225/5/20225/5/20225/5/20225/5/20225/5/20225/5/20225/5/20225/5/20225/5/20225/5/20225/5/20225/5/20225/5/20225/5/20225/5/20225/5/20225/5/20225/5/20225/5/2022,1854,1600.07560743,124676.336412,373836.54504,111203.49836299999,137956.710262,393627.34184096236,19790.79680096234,465.9968009623428,6867788.803368206
120,144,48528,5/6/20225/6/20225/6/20225/6/20225/6/20225/6/20225/6/20225/6/20225/6/20225/6/20225/6/20225/6/20225/6/20225/6/20225/6/20225/6/20225/6/20225/6/20225/6/20225/6/20225/6/20225/6/20225/6/20225/6/2022,1747,1622.70166809,114431.051596,340178.88052,101532.692993,124215.135928,359911.3257685316,19732.445248531574,407.64524853157474,6663558.369860517
120,168,48528,5/7/20225/7/20225/7/20225/7/20225/7/20225/7/20225/7/20225/7/20225/7/20225/7/20225/7/20225/7/20225/7/20225/7/20225/7/20225/7/20225/7/20225/7/20225/7/20225/7/20225/7/20225/7/20225/7/20225/7/2022,1491,1796.62840938,63042.935612,281139.15499,81536.841535,136559.377842,300748.34678847593,19609.191798475942,284.3917984759445,6232171.29466581
120,192,48528,5/8/20225/8/20225/8/20225/8/20225/8/20225/8/20225/8/20225/8/20225/8/20225/8/20225/8/20225/8/20225/8/20225/8/20225/8/20225/8/20225/8/20225/8/20225/8/20225/8/20225/8/20225/8/20225/8/20225/8/2022,1485,1832.4666633699999,54710.750278,266861.609951,84820.643628,127330.216062,286472.21106190834,19610.601110908327,285.8011109083268,6237103.888179148
120,216,48528,5/9/20225/9/20225/9/20225/9/20225/9/20225/9/20225/9/20225/9/20225/9/20225/9/20225/9/20225/9/20225/9/20225/9/20225/9/20225/9/20225/9/20225/9/20225/9/20225/9/20225/9/20225/9/20225/9/20225/9/2022,1551,1510.0151535,89645.589694,298491.498858,91473.524923,117372.384227,318102.19275381777,19610.693895817756,285.89389581775913,6237428.63536216
120,240,48528,5/10/20225/10/20225/10/20225/10/20225/10/20225/10/20225/10/20225/10/20225/10/20225/10/20225/10/20225/10/20225/10/20225/10/20225/10/20225/10/20225/10/20225/10/20225/10/20225/10/20225/10/20225/10/20225/10/20225/10/2022,1668,1211.10166833,99918.369075,314008.27976,92222.906397,121867.00429,333619.97049500584,19611.690735005857,286.89073500585846,6240917.572520508
120,264,48528,5/11/20225/11/20225/11/20225/11/20225/11/20225/11/20225/11/20225/11/20225/11/20225/11/20225/11/20225/11/20225/11/20225/11/20225/11/20225/11/20225/11/20225/11/20225/11/20225/11/20225/11/20225/11/20225/11/20225/11/2022,1749,1279.83583197,109759.74008,328850.84799,95060.929226,124030.178676,348532.8763270373,19682.028337037267,357.22833703726775,6487099.179630442
120,288,48528,5/12/20225/12/20225/12/20225/12/20225/12/20225/12/20225/12/20225/12/20225/12/20225/12/20225/12/20225/12/20225/12/20225/12/20225/12/20225/12/20225/12/20225/12/20225/12/20225/12/20225/12/20225/12/20225/12/20225/12/2022,1747,1363.51393975,113978.012776,338280.52539,100216.10842,124086.404201,357967.9854701762,19687.46008017622,362.66008017622306,6506110.280616785
120,312,48528,5/13/20225/13/20225/13/20225/13/20225/13/20225/13/20225/13/20225/13/20225/13/20225/13/20225/13/20225/13/20225/13/20225/13/20225/13/20225/13/20225/13/20225/13/20225/13/20225/13/20225/13/20225/13/20225/13/20225/13/2022,1696,1686.91500187,110268.036059,325744.08963,94665.651967,120810.401612,345443.8479536987,19699.75832369872,374.95832369872085,6549154.132945528
120,336,48528,5/14/20225/14/20225/14/20225/14/20225/14/20225/14/20225/14/20225/14/20225/14/20225/14/20225/14/20225/14/20225/14/20225/14/20225/14/20225/14/20225/14/20225/14/20225/14/20225/14/20225/14/20225/14/20225/14/20225/14/2022,1756,1653.58083439,86858.686602,315259.24842,90156.0918886,138244.469891,334988.1542183653,19728.90579836532,404.105798365321,6651170.294278629
120,360,48528,5/15/20225/15/20225/15/20225/15/20225/15/20225/15/20225/15/20225/15/20225/15/20225/15/20225/15/20225/15/20225/15/20225/15/20225/15/20225/15/20225/15/20225/15/20225/15/20225/15/20225/15/20225/15/20225/15/20225/15/2022,1794,1638.37136125,89864.085289,320168.56558,96685.805008,133618.675292,339954.77725171327,19786.211671713256,461.4116717132585,6851740.8509964105
120,384,48528,5/16/20225/16/20225/16/20225/16/20225/16/20225/16/20225/16/20225/16/20225/16/20225/16/20225/16/20225/16/20225/16/20225/16/20225/16/20225/16/20225/16/20225/16/20225/16/20225/16/20225/16/20225/16/20225/16/20225/16/2022,1807,1550.88749951,122338.236355,366095.03412,108123.102193,135633.695584,385852.3246717511,19757.29055175111,432.49055175111135,6750516.931128895
120,408,48528,5/17/20225/17/20225/17/20225/17/20225/17/20225/17/20225/17/20225/17/20225/17/20225/17/20225/17/20225/17/20225/17/20225/17/20225/17/20225/17/20225/17/20225/17/20225/17/20225/17/20225/17/20225/17/20225/17/20225/17/2022,1811,1136.99833217,116467.922256,351049.38476,102448.440134,132133.022376,370721.8466635171,19672.46190351711,347.66190351710947,6453616.662309887
120,432,48528,5/18/20225/18/20225/18/20225/18/20225/18/20225/18/20225/18/20225/18/20225/18/20225/18/20225/18/20225/18/20225/18/20225/18/20225/18/20225/18/20225/18/20225/18/20225/18/20225/18/20225/18/20225/18/20225/18/20225/18/2022,1852,1200.71401414,120335.487012,362055.36114,106985.35219,134734.521916,381779.3644968642,19724.003356864203,399.203356864206,6634011.7490247255
120,456,48528,5/19/20225/19/20225/19/20225/19/20225/19/20225/19/20225/19/20225/19/20225/19/20225/19/20225/19/20225/19/20225/19/20225/19/20225/19/20225/19/20225/19/20225/19/20225/19/20225/19/20225/19/20225/19/20225/19/20225/19/2022,1920,1561.12249914,133131.382468,402680.88448999997,121540.130554,148009.37144,422479.51303149486,19798.62854149489,473.82854149489316,6895199.895232133
120,480,48528,5/20/20225/20/20225/20/20225/20/20225/20/20225/20/20225/20/20225/20/20225/20/20225/20/20225/20/20225/20/20225/20/20225/20/20225/20/20225/20/20225/20/20225/20/20225/20/20225/20/20225/20/20225/20/20225/20/20225/20/2022,1924,1525.7974999799999,130774.463739,396342.23327,120165.770731,145401.998821,416139.36160539114,19797.128335391146,472.32833539114694,6889949.17386902
120,504,48528,5/21/20225/21/20225/21/20225/21/20225/21/20225/21/20225/21/20225/21/20225/21/20225/21/20225/21/20225/21/20225/21/20225/21/20225/21/20225/21/20225/21/20225/21/20225/21/20225/21/20225/21/20225/21/20225/21/20225/21/2022,1905,1616.78416933,102449.979728,362395.77921999997,110672.715214,149273.084284,382194.13945161406,19798.360231614075,473.56023161407774,6894260.810649279
120,528,48528,5/22/20225/22/20225/22/20225/22/20225/22/20225/22/20225/22/20225/22/20225/22/20225/22/20225/22/20225/22/20225/22/20225/22/20225/22/20225/22/20225/22/20225/22/20225/22/20225/22/20225/22/20225/22/20225/22/20225/22/2022,1858,1592.35999743,99277.667535,352122.55998,107025.043622,145819.84884,371914.923648883,19792.363668883016,467.56366888301557,6873272.84109056
