MO,Day,YR,Datetime,DBT,Rhum,Consumed Industrial
6,24,2022,6/24/2022,88,58.19999938,7038.377276
6,24,2022,6/24/2022,89,55.86666648,7287.050764
6,24,2022,6/24/2022,91,52.93333371,7418.520795
6,24,2022,6/24/2022,93,49.81666692,7495.39038
6,24,2022,6/24/2022,92,50.58333302,7520.943733
6,24,2022,6/24/2022,93,49.91666698,7292.526591
6,24,2022,6/24/2022,91,52.89999962,7058.535996
6,24,2022,6/24/2022,90,53.41666667,6682.870081
6,24,2022,6/24/2022,89,55.75000032,6322.288041
6,24,2022,6/24/2022,87,57.28333378,5734.547541
6,24,2022,6/24/2022,87,57.91666635,5021.034553
6,24,2022,6/24/2022,80,74.5,4339.721609
6,24,2022,6/24/2022,77,80.39416758,3899.409259
6,25,2022,6/25/2022,78,76.74999936,4291.096491
6,25,2022,6/25/2022,78,76.78333346,4165.112942
6,25,2022,6/25/2022,78,78.35000038,4080.194473
6,25,2022,6/25/2022,77,80.10000038,4086.175083
6,25,2022,6/25/2022,76,81.21666718,4111.833113
6,25,2022,6/25/2022,75,82.68333308,4234.49116
6,25,2022,6/25/2022,76,83.70000013,4301.597734
6,25,2022,6/25/2022,76,82.38333321,4279.621303
6,25,2022,6/25/2022,78,76.44999949,4544.436552
6,25,2022,6/25/2022,81,68.91666667,4882.979977
6,25,2022,6/25/2022,84,60.1833334,5188.493912
6,25,2022,6/25/2022,86,55.28636343,5378.59241
6,25,2022,6/25/2022,88,50.11250019,5528.181942
6,25,2022,6/25/2022,90,45.07083352,5669.251569
6,25,2022,6/25/2022,91,43.55000019,5724.779167
6,25,2022,6/25/2022,91,42.63333321,5690.187523
6,25,2022,6/25/2022,90,42.11666648,5578.927228
6,25,2022,6/25/2022,91,40.98333327,5399.717065
6,25,2022,6/25/2022,90,41.33333333,5178.657887
6,25,2022,6/25/2022,89,42.29166667,4999.192695
6,25,2022,6/25/2022,88,43.88333352,4678.254959
6,25,2022,6/25/2022,87,45.6833334,4346.082272
6,25,2022,6/25/2022,85,48.04999987,4122.936377
6,25,2022,6/25/2022,83,52.44583321,4180.714142
6,26,2022,6/26/2022,81,54.35000006,4052.242777
6,26,2022,6/26/2022,80,55.48333327,3902.750334
6,26,2022,6/26/2022,79,58.36666616,3818.758423
6,26,2022,6/26/2022,77,64.76666673,3785.142316
6,26,2022,6/26/2022,76,69.21666654,3766.124666
6,26,2022,6/26/2022,76,72.03333346,3839.21246
6,26,2022,6/26/2022,75,74.57916641,3941.490132
6,26,2022,6/26/2022,76,77.46666654,4000.952754
6,26,2022,6/26/2022,77,75.88333384,4270.162675
6,26,2022,6/26/2022,80,71.43333308,4636.292954
6,26,2022,6/26/2022,82,67.41666603,4937.735342
6,26,2022,6/26/2022,84,63.99999968,5156.653705
6,26,2022,6/26/2022,86,59.09583346,5362.550877
6,26,2022,6/26/2022,88,52.57499949,5469.09754
6,26,2022,6/26/2022,87,52.57083321,5496.490495
6,26,2022,6/26/2022,87,55.8708334,5481.376834
6,26,2022,6/26/2022,86,57.72250017,5395.583818
6,26,2022,6/26/2022,87,54.06500022,5253.468499
6,26,2022,6/26/2022,86,56.63333352,5014.249171
6,26,2022,6/26/2022,82,63.63333321,4798.703725
6,26,2022,6/26/2022,82,62.83333302,4506.705962
6,26,2022,6/26/2022,82,63.1291666,4189.970548
6,26,2022,6/26/2022,82,64.69416682,3986.066825
6,26,2022,6/26/2022,81,65.31666692,4067.965697
6,27,2022,6/27/2022,80,67.30583318,4761.372702
6,27,2022,6/27/2022,80,68.53333346,4454.407354
6,27,2022,6/27/2022,79,70.36666679,4360.45426
6,27,2022,6/27/2022,78,74.26666578,4440.38024
6,27,2022,6/27/2022,78,75.06666692,4628.525862
6,27,2022,6/27/2022,77,75.81083425,4899.404663
6,27,2022,6/27/2022,76,75.97749964,5008.688564
6,27,2022,6/27/2022,77,74.84999975,4993.56697
6,27,2022,6/27/2022,78,72.68333371,5324.369849
6,27,2022,6/27/2022,80,69.94999949,5825.661285
6,27,2022,6/27/2022,81,69.70833333,6288.679412
6,27,2022,6/27/2022,82,68,6757.165071
6,27,2022,6/27/2022,88,59.1833334,6967.717563
6,27,2022,6/27/2022,89,57.91666635,7073.567634
6,27,2022,6/27/2022,89,60.86666679,6999.957062
6,27,2022,6/27/2022,77,81.98333295,7149.236887
6,27,2022,6/27/2022,73,88.36666743,7088.938099
6,27,2022,6/27/2022,73,87.28333346,6770.808271
6,27,2022,6/27/2022,76,84,6301.309168
6,27,2022,6/27/2022,76,83.04999924,5911.478086
6,27,2022,6/27/2022,75,85.54999987,5305.401628
6,27,2022,6/27/2022,75,84.55000051,4557.657878
6,27,2022,6/27/2022,74,84.50000064,3909.23047
6,27,2022,6/27/2022,74,84.93333435,3531.411416
6,28,2022,6/28/2022,74,87.59999975,4962.927799
6,28,2022,6/28/2022,74,88.03333282,4604.509474
6,28,2022,6/28/2022,73,87.98333359,4462.593753
6,28,2022,6/28/2022,74,87.23333359,4486.302181
6,28,2022,6/28/2022,74,86.5833327,4663.646588
6,28,2022,6/28/2022,73,86.53333346,4940.188429
6,28,2022,6/28/2022,73,87.04999987,5022.397951
6,28,2022,6/28/2022,75,85.85000038,4897.081191
6,28,2022,6/28/2022,77,82.84999975,5168.737901
6,28,2022,6/28/2022,77,82.03333282,5572.720538
6,28,2022,6/28/2022,78,78.14999898,5960.511641
6,28,2022,6/28/2022,80,73.46666654,6319.727877
6,28,2022,6/28/2022,80,70.73333359,6616.844465
6,28,2022,6/28/2022,84,63.59999943,6778.903394
6,28,2022,6/28/2022,83,64.94999949,6863.930098
6,28,2022,6/28/2022,82,67.81666692,6786.417652
6,28,2022,6/28/2022,81,70.01666641,6562.124433
6,28,2022,6/28/2022,80,71.80000051,6299.192448
6,28,2022,6/28/2022,80,75.55000051,6004.465267
6,28,2022,6/28/2022,79,78.3333327,5691.087334
6,28,2022,6/28/2022,78,82.5833327,5150.655722
6,28,2022,6/28/2022,76,86.39999962,4429.581237
6,28,2022,6/28/2022,75,86.98333295,3842.161766
6,28,2022,6/28/2022,73,89.44090895,3469.179843
6,29,2022,6/29/2022,73,89.57500013,4954.931549
6,29,2022,6/29/2022,72,90.1875,4662.259548
6,29,2022,6/29/2022,72,91,4492.53493
6,29,2022,6/29/2022,72,91,4550.479932
6,29,2022,6/29/2022,72,91.15000025,4762.646437
6,29,2022,6/29/2022,71,92,5044.019809
6,29,2022,6/29/2022,71,93,5053.840436
6,29,2022,6/29/2022,72,92.30583318,4852.619268
6,29,2022,6/29/2022,73,89.90000025,5048.306643
6,29,2022,6/29/2022,75,86.23333359,5366.108178
6,29,2022,6/29/2022,77,83.89166705,5755.869353
6,29,2022,6/29/2022,78,81.63333384,6235.407978
6,29,2022,6/29/2022,82,72.23749987,6537.484218
6,29,2022,6/29/2022,83,68.16666667,6834.519707
6,29,2022,6/29/2022,85,64.29999955,7049.89089
6,29,2022,6/29/2022,88,57.75833321,6966.576083
6,29,2022,6/29/2022,87,58.50833321,6718.970782
6,29,2022,6/29/2022,80,76.80000051,6489.697256
6,29,2022,6/29/2022,72,86.77500025,6333.176789
6,29,2022,6/29/2022,73,91.21666654,5879.678424
6,29,2022,6/29/2022,74,92,5248.793192
6,29,2022,6/29/2022,74,92,4516.389241
6,29,2022,6/29/2022,74,92.01666641,3872.631527
6,29,2022,6/29/2022,74,92.40000153,3504.541394
6,30,2022,6/30/2022,75,91.21666654,4872.209809
6,30,2022,6/30/2022,74,91.02083333,4575.039294
6,30,2022,6/30/2022,74,91.28333346,4409.985
6,30,2022,6/30/2022,73,91.40000025,4487.844598
6,30,2022,6/30/2022,73,90,4646.068851
6,30,2022,6/30/2022,73,90,4921.10737
6,30,2022,6/30/2022,74,89.23333295,5009.99996
6,30,2022,6/30/2022,76,85.38333448,4926.794361
6,30,2022,6/30/2022,78,78.63333321,5265.671514
6,30,2022,6/30/2022,81,73.40000025,5709.887863
6,30,2022,6/30/2022,83,69.46666654,6172.31729
6,30,2022,6/30/2022,85,63.88333321,6585.587351
6,30,2022,6/30/2022,88,56.0666666,6888.759963
6,30,2022,6/30/2022,89,53.53333346,7100.188522
6,30,2022,6/30/2022,90,51.53333378,7201.08115
6,30,2022,6/30/2022,91,49.56666692,7162.135996
6,30,2022,6/30/2022,91,48.91666667,6966.451739
6,30,2022,6/30/2022,88,52.94999949,6747.654564
6,30,2022,6/30/2022,86,63.44999917,6393.89074
6,30,2022,6/30/2022,81,74.34999975,6052.463131
6,30,2022,6/30/2022,75,84.63333384,5485.888686
6,30,2022,6/30/2022,73,87.08333333,4723.683243
6,30,2022,6/30/2022,74,88.2166659,4019.755514
6,30,2022,6/30/2022,75,90.31666692,3643.862056
7,1,2022,7/1/2022,75,88.78333282,5015.225135
7,1,2022,7/1/2022,75,87.48083305,4648.667453
7,1,2022,7/1/2022,75,86.31666692,4471.989507
7,1,2022,7/1/2022,75,86.81666692,4488.106872
7,1,2022,7/1/2022,75,86.43333371,4638.325282
7,1,2022,7/1/2022,74,88.16666667,4874.439128
7,1,2022,7/1/2022,74,88.86666679,4937.190487
7,1,2022,7/1/2022,75,88.06666629,4813.130378
7,1,2022,7/1/2022,76,87.65000025,5070.209312
7,1,2022,7/1/2022,77,84.88333321,5429.980589
7,1,2022,7/1/2022,79,80.10000165,5726.833942
7,1,2022,7/1/2022,78,79.26666705,6019.543269
7,1,2022,7/1/2022,76,80.89999962,6304.965819
7,1,2022,7/1/2022,78,80.21666654,6412.620835
7,1,2022,7/1/2022,80,75.49999936,6510.347253
7,1,2022,7/1/2022,83,67.93583361,6575.755164
7,1,2022,7/1/2022,86,62.09999975,6413.170856
7,1,2022,7/1/2022,85,63.28333314,6222.474198
7,1,2022,7/1/2022,84,65.08333333,5889.748175
7,1,2022,7/1/2022,83,66.88333384,5516.681772
7,1,2022,7/1/2022,81,69.58333333,5020.542764
7,1,2022,7/1/2022,80,74.08333333,4397.359021
7,1,2022,7/1/2022,79,78.66666603,3804.062216
7,1,2022,7/1/2022,79,79.19999695,3462.74336
7,2,2022,7/2/2022,80,77.80454269,3795.409536
7,2,2022,7/2/2022,80,76.40908842,3679.522438
7,2,2022,7/2/2022,81,75.01363416,3628.302391
7,2,2022,7/2/2022,82,73.6181799,3627.328794
7,2,2022,7/2/2022,82,72.22272564,3656.511521
7,2,2022,7/2/2022,83,70.82727137,3745.921894
7,2,2022,7/2/2022,84,69.43181711,3890.282772
7,2,2022,7/2/2022,84,68.03636285,3967.726604
7,2,2022,7/2/2022,85,66.64090859,4269.0424
7,2,2022,7/2/2022,86,65.24545433,4611.649649
7,2,2022,7/2/2022,86,63.85000006,4919.62691
7,2,2022,7/2/2022,87,62.4545458,5174.034683
7,2,2022,7/2/2022,89,57.24999968,5359.13863
7,2,2022,7/2/2022,90,55.31666692,5499.589452
7,2,2022,7/2/2022,93,49.61666711,5595.423488
7,2,2022,7/2/2022,92,49.95000045,5594.818989
7,2,2022,7/2/2022,92,51.85000006,5463.325668
7,2,2022,7/2/2022,91,53.29999955,5206.224641
7,2,2022,7/2/2022,88,60.8166666,4920.295837
7,2,2022,7/2/2022,84,65.86666807,4718.375219
7,2,2022,7/2/2022,82,67.13333384,4438.791877
7,2,2022,7/2/2022,83,69.01666641,4170.088772
7,2,2022,7/2/2022,82,71.10000038,3965.600212
7,2,2022,7/2/2022,82,74.40000025,4035.955799
7,3,2022,7/3/2022,79,81.06666756,3923.305637
7,3,2022,7/3/2022,78,83.59999975,3802.243536
7,3,2022,7/3/2022,77,85.20000076,3731.369988
7,3,2022,7/3/2022,76,87.35000038,3719.462908
7,3,2022,7/3/2022,75,88.28333282,3712.221348
7,3,2022,7/3/2022,75,89.29999987,3802.133032
7,3,2022,7/3/2022,75,89.5333341,3948.019134
7,3,2022,7/3/2022,78,84.73333359,4061.982713
7,3,2022,7/3/2022,81,77.36666743,4443.345442
7,3,2022,7/3/2022,85,71.46666718,4883.126864
7,3,2022,7/3/2022,88,65.38333289,5192.542275
7,3,2022,7/3/2022,90,60.45000045,5437.145933
7,3,2022,7/3/2022,90,58.11666648,5574.230741
7,3,2022,7/3/2022,94,50.84999943,5635.66847
7,3,2022,7/3/2022,94,48.45000013,5522.704492
7,3,2022,7/3/2022,90,60.06666597,5272.80721
7,3,2022,7/3/2022,80,81.58333397,5044.526662
7,3,2022,7/3/2022,82,77.79999987,4913.684341
7,3,2022,7/3/2022,85,70.86666616,4753.920363
7,3,2022,7/3/2022,84,69.76666705,4563.005694
7,3,2022,7/3/2022,81,79.65000025,4301.298087
7,3,2022,7/3/2022,79,80.38333321,4025.878811
7,3,2022,7/3/2022,79,83.09999975,3843.526091
7,3,2022,7/3/2022,77,82.36363636,3960.617134
7,4,2022,7/4/2022,77,83.02500025,4740.13668
7,4,2022,7/4/2022,76,85.55833308,4413.796827
7,4,2022,7/4/2022,76,88.26666641,4212.838214
7,4,2022,7/4/2022,76,90,4166.328451
7,4,2022,7/4/2022,76,90.09999975,4127.459268
7,4,2022,7/4/2022,76,90.86666679,4213.488151
7,4,2022,7/4/2022,76,91,4300.450713
7,4,2022,7/4/2022,76,90.83333333,4379.661685
7,4,2022,7/4/2022,79,86.375,4849.478118
7,4,2022,7/4/2022,81,80.90000025,5478.929073
7,4,2022,7/4/2022,84,72.875,6010.976536
7,4,2022,7/4/2022,86,66.04999987,6391.557352
7,4,2022,7/4/2022,86,65.37499936,6672.254772
7,4,2022,7/4/2022,90,54.79999987,6846.659909
7,4,2022,7/4/2022,89,59.84999943,7023.626425
7,4,2022,7/4/2022,90,57.43333308,7057.19328
7,4,2022,7/4/2022,87,64.04583327,7005.470156
7,4,2022,7/4/2022,91,55.8774999,6642.351643
7,4,2022,7/4/2022,88,64.80000019,6274.074299
7,4,2022,7/4/2022,86,70.60583369,5832.720838
7,4,2022,7/4/2022,77,85.57500013,5345.218764
7,4,2022,7/4/2022,74,89.59999975,4659.063966
7,4,2022,7/4/2022,74,90.91666667,3969.783754
7,4,2022,7/4/2022,75,90,3586.891431
7,5,2022,7/5/2022,75,90.95000013,4938.121775
7,5,2022,7/5/2022,75,91.16666667,4585.585309
7,5,2022,7/5/2022,75,91,4427.774225
7,5,2022,7/5/2022,76,90.66666667,4449.374003
7,5,2022,7/5/2022,76,90.28333346,4616.492127
7,5,2022,7/5/2022,76,90.11666679,4880.223756
7,5,2022,7/5/2022,75,91.31666756,5066.798724
7,5,2022,7/5/2022,78,88.5833327,5058.354873
7,5,2022,7/5/2022,82,80.74999936,5453.897109
7,5,2022,7/5/2022,85,72.31666629,6002.267397
7,5,2022,7/5/2022,86,69.89999835,6567.668607
7,5,2022,7/5/2022,87,67.17727245,7037.617555
7,5,2022,7/5/2022,88,63.44583384,7386.393091
7,5,2022,7/5/2022,89,62.46666622,7631.325434
7,5,2022,7/5/2022,90,59.89999994,7770.898801
7,5,2022,7/5/2022,92,55.6833334,7756.893068
7,5,2022,7/5/2022,93,51,7590.972643
7,5,2022,7/5/2022,91,56.78333314,7307.128734
7,5,2022,7/5/2022,88,64.08333365,6945.599245
7,5,2022,7/5/2022,87,68.59999975,6537.42268
7,5,2022,7/5/2022,85,71.73333359,5897.617442
7,5,2022,7/5/2022,83,77.88333384,5115.92478
7,5,2022,7/5/2022,82,79.24166679,4492.371592
7,5,2022,7/5/2022,82,78.03333346,4097.517265
7,6,2022,7/6/2022,82,78.26666641,5266.026146
7,6,2022,7/6/2022,81,80,4922.816917
7,6,2022,7/6/2022,80,81.61666679,4775.677057
7,6,2022,7/6/2022,79,83.26666641,4815.924484
7,6,2022,7/6/2022,79,84,4956.887193
7,6,2022,7/6/2022,78,84.98333295,5212.911812
7,6,2022,7/6/2022,78,86.36666679,5390.261506
7,6,2022,7/6/2022,81,80.85000038,5434.237172
7,6,2022,7/6/2022,84,74.52500025,5919.348074
7,6,2022,7/6/2022,86,70.28750038,6493.678152
7,6,2022,7/6/2022,88,65.40416654,6973.411078
7,6,2022,7/6/2022,90,60.45416641,7373.648143
7,6,2022,7/6/2022,90,60.01666641,7699.347345
7,6,2022,7/6/2022,91,57.36666648,7886.54801
7,6,2022,7/6/2022,92,54.14999994,7983.182661
7,6,2022,7/6/2022,93,51.72916635,7935.341196
7,6,2022,7/6/2022,93,50.65833314,7740.024653
7,6,2022,7/6/2022,93,53.59999943,7494.978629
7,6,2022,7/6/2022,92,55.72749996,7100.02344
7,6,2022,7/6/2022,90,60.07083321,6710.973345
7,6,2022,7/6/2022,87,67.40416718,6076.385222
7,6,2022,7/6/2022,86,71.61666616,5327.986335
7,6,2022,7/6/2022,84,74.89166705,4645.000511
7,6,2022,7/6/2022,83,76.71666654,4224.478686
7,7,2022,7/7/2022,79,80.76666641,5512.235184
7,7,2022,7/7/2022,79,82.04999987,5111.435545
7,7,2022,7/7/2022,78,81.43333308,4923.119199
7,7,2022,7/7/2022,78,79.45000013,4937.299612
7,7,2022,7/7/2022,78,80.28333346,5062.766702
7,7,2022,7/7/2022,77,82.5,5290.011709
7,7,2022,7/7/2022,77,84.5,5421.41805
7,7,2022,7/7/2022,79,83.91666667,5435.179439
7,7,2022,7/7/2022,82,80.16083336,5916.239743
7,7,2022,7/7/2022,86,71.52083397,6511.666243
7,7,2022,7/7/2022,88,66.34166718,6983.342171
7,7,2022,7/7/2022,88,66,7346.681443
7,7,2022,7/7/2022,90,64.34999975,7475.660526
7,7,2022,7/7/2022,88,68.44999949,7643.439314
7,7,2022,7/7/2022,91,64.88333289,7655.827466
7,7,2022,7/7/2022,93,55.83333333,7480.071416
7,7,2022,7/7/2022,92,56.46666686,7087.111416
7,7,2022,7/7/2022,89,58.8333327,6770.328857
7,7,2022,7/7/2022,86,69.21666654,6479.135786
7,7,2022,7/7/2022,85,69.13333384,6121.711364
7,7,2022,7/7/2022,84,71.79999987,5523.974646
7,7,2022,7/7/2022,83,73.80000051,4868.078154
7,7,2022,7/7/2022,83,75.69999949,4264.135668
7,7,2022,7/7/2022,82,75.76666705,3912.533016
7,8,2022,7/8/2022,80,78.16666667,5122.388415
7,8,2022,7/8/2022,80,81.91666667,4786.100494
7,8,2022,7/8/2022,80,80.18916702,4614.406575
7,8,2022,7/8/2022,80,80.08333333,4637.527557
7,8,2022,7/8/2022,79,82.79999987,4785.005081
7,8,2022,7/8/2022,78,84.28333346,5022.595662
7,8,2022,7/8/2022,78,84.56666692,5193.290678
7,8,2022,7/8/2022,80,79.38333321,5251.891092
7,8,2022,7/8/2022,82,78.45000076,5706.800618
7,8,2022,7/8/2022,86,72.30000051,6328.580402
7,8,2022,7/8/2022,90,64.26666673,6845.584878
7,8,2022,7/8/2022,93,60.61666648,7225.46056
7,8,2022,7/8/2022,95,54.95000045,7472.228694
7,8,2022,7/8/2022,98,49.79999987,7481.350423
7,8,2022,7/8/2022,97,48.41666698,7431.259618
7,8,2022,7/8/2022,93,58.13333416,7275.576214
7,8,2022,7/8/2022,85,78.48333295,7140.062839
7,8,2022,7/8/2022,86,76.20000076,6781.185614
7,8,2022,7/8/2022,84,73.81666692,6459.96295
7,8,2022,7/8/2022,83,76.23333359,6081.633107
7,8,2022,7/8/2022,82,78.98333359,5398.458194
7,8,2022,7/8/2022,79,81.75,4694.637281
7,8,2022,7/8/2022,75,88.5833327,4057.739405
7,8,2022,7/8/2022,74,89.45000013,3656.159529
7,9,2022,7/9/2022,74,89.81666629,4099.859754
7,9,2022,7/9/2022,74,88.73499997,3989.864099
7,9,2022,7/9/2022,74,89.01666641,3952.505618
7,9,2022,7/9/2022,74,90.79999987,3973.814488
7,9,2022,7/9/2022,75,90.31666692,4027.142254
7,9,2022,7/9/2022,75,90.03333346,4142.721281
7,9,2022,7/9/2022,75,90.86666679,4157.866547
7,9,2022,7/9/2022,75,91.78333346,4049.709676
7,9,2022,7/9/2022,75,92.63333321,4196.438838
7,9,2022,7/9/2022,76,93.20000013,4435.551134
7,9,2022,7/9/2022,76,92.56666629,4590.624435
7,9,2022,7/9/2022,78,89.93333371,4704.25255
7,9,2022,7/9/2022,78,90.10000038,4774.345337
7,9,2022,7/9/2022,79,87.29999987,4935.134589
7,9,2022,7/9/2022,84,77.15000025,5098.206204
7,9,2022,7/9/2022,86,68.9500014,5129.421375
7,9,2022,7/9/2022,87,68.6666654,5046.823603
7,9,2022,7/9/2022,86,72.06666756,4903.860635
7,9,2022,7/9/2022,84,74.31666629,4740.9389
7,9,2022,7/9/2022,83,77.00000064,4603.92779
7,9,2022,7/9/2022,82,79.78333282,4317.758358
7,9,2022,7/9/2022,80,86.18333244,4032.779516
7,9,2022,7/9/2022,79,87.93333308,3872.610204
7,9,2022,7/9/2022,78,90.04999987,4004.406857
7,10,2022,7/10/2022,77,90.63333321,3940.779759
7,10,2022,7/10/2022,77,87.33333397,3846.453897
7,10,2022,7/10/2022,77,87.35000038,3801.329671
7,10,2022,7/10/2022,75,91.34999975,3806.11202
7,10,2022,7/10/2022,75,91.29999987,3839.8377
7,10,2022,7/10/2022,75,90.4166673,3897.061821
7,10,2022,7/10/2022,74,90.78333282,3912.965779
7,10,2022,7/10/2022,74,91.23333359,3853.73624
7,10,2022,7/10/2022,74,91.0833327,4058.293804
7,10,2022,7/10/2022,77,86.88083331,4392.915571
7,10,2022,7/10/2022,79,81.78333282,4673.679491
7,10,2022,7/10/2022,81,76.54999987,4920.048037
7,10,2022,7/10/2022,82,74.16666794,5106.11773
7,10,2022,7/10/2022,85,69.56666629,5242.797429
7,10,2022,7/10/2022,85,70.41666667,5269.606627
7,10,2022,7/10/2022,86,68.53333282,5305.826578
7,10,2022,7/10/2022,86,66.31666692,5201.8836
7,10,2022,7/10/2022,87,65.89999898,5017.441821
7,10,2022,7/10/2022,86,66.73333295,4785.025557
7,10,2022,7/10/2022,83,72.2833341,4608.006916
7,10,2022,7/10/2022,80,73.86666679,4321.38512
7,10,2022,7/10/2022,79,80.68333308,4023.356352
7,10,2022,7/10/2022,78,83.36666679,3837.568263
7,10,2022,7/10/2022,76,84.58333333,3978.254916
7,11,2022,7/11/2022,75,85.01666641,4848.510479
7,11,2022,7/11/2022,75,85.66666667,4522.367747
7,11,2022,7/11/2022,73,88.28333346,4450.325819
7,11,2022,7/11/2022,72,90.13333321,4514.572027
7,11,2022,7/11/2022,72,90.36666679,4722.350971
7,11,2022,7/11/2022,72,89.20000013,4947.843797
7,11,2022,7/11/2022,72,89,4935.773874
7,11,2022,7/11/2022,72,88.86666679,4714.692647
7,11,2022,7/11/2022,72,87.89999962,4892.384379
7,11,2022,7/11/2022,73,84.59999975,5204.588634
7,11,2022,7/11/2022,74,83.79999924,5587.977877
7,11,2022,7/11/2022,75,80.74000092,5987.768334
7,11,2022,7/11/2022,77,75.9708341,6272.150073
7,11,2022,7/11/2022,79,72.43333244,6467.029869
7,11,2022,7/11/2022,80,71.78333346,6556.18548
7,11,2022,7/11/2022,80,72.23333295,6587.04776
7,11,2022,7/11/2022,81,70.86666679,6423.924048
7,11,2022,7/11/2022,80,71.58333333,6261.180749
7,11,2022,7/11/2022,79,73.55833308,5997.440764
7,11,2022,7/11/2022,78,76.18333308,5675.609067
7,11,2022,7/11/2022,77,78.71666654,5137.599796
7,11,2022,7/11/2022,77,79.90000025,4440.890626
7,11,2022,7/11/2022,76,79.21666654,3819.573187
7,11,2022,7/11/2022,75,83.28333346,3482.561976
7,12,2022,7/12/2022,75,84.41083336,4836.475486
7,12,2022,7/12/2022,74,84.78333346,4535.696276
7,12,2022,7/12/2022,74,85,4392.079937
7,12,2022,7/12/2022,74,85.61666616,4440.816073
7,12,2022,7/12/2022,73,87.36666679,4656.574304
7,12,2022,7/12/2022,73,88.53333282,4905.885565
7,12,2022,7/12/2022,74,88.26666641,4933.086535
7,12,2022,7/12/2022,75,86.29999987,4792.582852
7,12,2022,7/12/2022,75,85.29166667,5043.093017
7,12,2022,7/12/2022,75,85,5518.641409
7,12,2022,7/12/2022,75,85.88333321,6037.833764
7,12,2022,7/12/2022,79,79.125,6495.06378
7,12,2022,7/12/2022,82,68.90000025,6858.941476
7,12,2022,7/12/2022,85,63.66666635,7109.101696
7,12,2022,7/12/2022,86,62.70000013,7287.130322
7,12,2022,7/12/2022,86,60.96000004,7274.029317
7,12,2022,7/12/2022,86,60.31083361,7090.026447
7,12,2022,7/12/2022,86,62.86666648,6790.445776
7,12,2022,7/12/2022,84,69.28333346,6448.832693
7,12,2022,7/12/2022,82,73.43750064,6085.686241
7,12,2022,7/12/2022,82,75.28916677,5453.433631
7,12,2022,7/12/2022,80,78.34999975,4726.472502
7,12,2022,7/12/2022,79,81.28333346,4097.159749
7,12,2022,7/12/2022,79,82.75,3759.211619
7,13,2022,7/13/2022,79,83.64999962,5013.94967
7,13,2022,7/13/2022,78,84.96916771,4712.007393
7,13,2022,7/13/2022,77,84,4581.373003
7,13,2022,7/13/2022,76,85.70000013,4642.026354
7,13,2022,7/13/2022,75,89.5,4815.963819
7,13,2022,7/13/2022,75,90.56666692,5059.398782
7,13,2022,7/13/2022,75,90.06666629,5135.347698
7,13,2022,7/13/2022,76,86.69999949,5054.693929
7,13,2022,7/13/2022,78,83.56666629,5402.900456
7,13,2022,7/13/2022,81,79.28083356,5885.993706
7,13,2022,7/13/2022,83,75.70000013,6359.954611
7,13,2022,7/13/2022,86,70.0833327,6761.185849
7,13,2022,7/13/2022,87,65.03333346,7049.385699
7,13,2022,7/13/2022,89,63.33333302,7094.487995
7,13,2022,7/13/2022,89,62.38333384,7008.204076
7,13,2022,7/13/2022,81,79.65000025,7064.012615
7,13,2022,7/13/2022,85,73.68333308,6712.899005
7,13,2022,7/13/2022,80,76.21666718,6568.077356
7,13,2022,7/13/2022,82,68.91666603,6177.786015
7,13,2022,7/13/2022,80,80.58333397,5856.175244
7,13,2022,7/13/2022,78,78.88333384,5267.651181
7,13,2022,7/13/2022,77,81.65000025,4572.349889
7,13,2022,7/13/2022,77,83.63333321,3946.530161
7,13,2022,7/13/2022,75,86.472727,3579.324621
7,14,2022,7/14/2022,75,86.22083346,4956.532267
7,14,2022,7/14/2022,75,87,4624.726772
7,14,2022,7/14/2022,74,87.19416682,4495.413193
7,14,2022,7/14/2022,73,88.45000013,4537.188224
7,14,2022,7/14/2022,73,89,4737.064081
7,14,2022,7/14/2022,73,89,4974.002841
7,14,2022,7/14/2022,73,89.63333321,5037.572611
7,14,2022,7/14/2022,74,89.23333359,4920.583871
7,14,2022,7/14/2022,76,85.68333371,5212.250333
7,14,2022,7/14/2022,78,80.10000038,5660.435423
7,14,2022,7/14/2022,81,71.15833346,6104.961062
7,14,2022,7/14/2022,83,64.09166686,6487.822387
7,14,2022,7/14/2022,84,59.14583333,6830.63085
7,14,2022,7/14/2022,86,48.76666641,7084.501461
7,14,2022,7/14/2022,86,43.70416641,7224.58602
7,14,2022,7/14/2022,87,43.36166668,7163.252678
7,14,2022,7/14/2022,88,42.63749981,6882.869892
7,14,2022,7/14/2022,87,44.85000038,6607.094408
7,14,2022,7/14/2022,86,47.42083359,6224.683107
7,14,2022,7/14/2022,85,48.30416711,5837.286156
7,14,2022,7/14/2022,84,49.48333359,5258.562782
7,14,2022,7/14/2022,82,54.76666673,4596.802022
7,14,2022,7/14/2022,81,60.28333346,4006.373016
7,14,2022,7/14/2022,78,73.44999949,3627.856865
7,15,2022,7/15/2022,76,82.41666603,4901.879953
7,15,2022,7/15/2022,75,83.96666654,4561.930006
7,15,2022,7/15/2022,74,84.34583282,4405.217527
7,15,2022,7/15/2022,74,81.03333219,4430.832869
7,15,2022,7/15/2022,72,84.95000013,4623.986251
7,15,2022,7/15/2022,72,84.25000064,4827.530069
7,15,2022,7/15/2022,73,81.54999987,4917.879539
7,15,2022,7/15/2022,76,74.52499962,4872.702525
7,15,2022,7/15/2022,79,68.41666603,5200.203872
7,15,2022,7/15/2022,84,57.22916667,5701.96116
